current,vibration,temperature,fault
12.061999044991902,2.8674682879184044,41.70607921246017,0
11.862560238232398,1.5716139530866036,47.50137304500494,0
8.321564953554724,1.7222266102565666,40.37254796913386,0
9.38157524829757,2.1021945158014885,45.12816056936291,0
10.662526862807129,1.3989252369619556,53.2100595524631,0
11.951090254244718,1.8021596441218681,42.990495775237335,0
9.04165152430942,2.1587266306250874,40.246640828974215,0
9.628682046672365,1.8335697978087444,43.6122349261049,0
7.787330051987944,1.9533065705500259,38.17359570898058,0
7.607586751838658,1.7353339437758146,51.939838527623664,0
11.625051644788396,1.2427648454096165,40.90035518847991,0
12.712480057141645,2.1607966056696193,38.63533339887243,0
9.855979756839332,2.8774665358236207,35.82155497489982,0
12.007065795784047,2.009200815391719,45.48610095803219,0
10.723272050095268,2.112632058623775,44.33593706413869,0
8.709760490789751,2.3463613775584298,37.513228142929535,0
10.722791211016828,1.3653347517266505,42.882256725612116,0
13.076073132931938,2.851257329064803,32.45722015893572,0
9.928347921780096,2.101164398211401,40.92485287536578,0
13.129287311628012,2.8159284495445545,42.26378176038347,0
4.760509791820511,1.6334835022380054,48.53664904779612,0
11.643805008750448,2.9090309612789125,36.14590598635655,0
10.174094136476343,2.3875777470173913,33.60823685598838,0
9.401985299068265,2.276520042926179,35.52286019537479,0
10.183521553071005,2.117012227176574,33.3171574984254,0
6.024862170798214,1.8757356909627754,46.683286788794916,0
9.560656224324976,2.6002658292369363,47.743196475120186,0
10.714225143023492,2.0701799349240235,41.60108288974414,0
12.955788089483033,1.0164651482064238,46.10647472842574,0
8.963459563452705,1.4414067691464987,40.669791902901174,0
8.383012794213625,1.9070771239036264,39.52444176149617,0
8.996485912830927,2.1549994915827777,38.33481190473119,0
11.830804235404148,1.9717057555500521,38.448045043112174,0
10.657502219319369,2.6094853948968315,32.260992218454845,0
8.940479592465923,1.0244490679806875,41.321273818036694,0
11.026534866226712,2.07179396825258,39.79833044892978,0
10.194155098696081,1.0910103873064227,43.726803620389376,0
11.937289981065778,2.379856147742084,40.46761748219305,0
8.595893812245295,1.9527706427789986,39.18648149215454,0
9.344675706804464,2.209804986012059,35.64403484996185,0
9.215783693735684,1.568058519705117,40.360766184108805,0
7.072970103735763,2.6397324658288754,43.69118615408081,0
10.592240554129152,2.5208623320294254,34.2833050445807,0
10.522110544359778,2.2917721515059437,40.437368768403694,0
10.010226913284923,1.9352413765682797,41.16521475764742,0
9.530825733249706,2.289928642647566,36.40967608190868,0
7.1692585158991715,1.6465537160063255,37.06071847546,0
9.158709354469282,2.4277778295103563,41.15305424383107,0
9.31457096694646,2.8247404471619606,34.332894908536886,0
8.395445461556761,2.535305279989593,41.74961857624696,0
9.677428576667982,1.6351987650962951,35.523228131704,0
10.808101713629076,2.1807086586365516,45.31426846516608,0
13.77237180242106,1.3534292281206761,51.6891387269415,0
10.349155625663679,2.286195155587838,35.6962159914909,0
10.515100781445529,2.2253017064312695,42.67103931187337,0
9.851108168467665,1.0650918302339178,36.366290475589906,0
6.1624575694019175,1.419108078043818,45.204770868988945,0
9.946972249101567,1.8584305516281163,33.67370795457393,0
10.120460419882052,1.849570126429587,42.40293379213856,0
14.926484224970572,1.3952615322905975,35.63505516555324,1
9.615278070437755,2.194489364676092,38.96507705450816,0
10.603094684667225,2.125736804470256,34.844873624263464,0
9.930576460589513,1.9028654340107403,44.11175235447877,0
7.6626439247609355,1.6221042499208185,35.81509822780207,0
12.285645629030041,2.524353563208282,42.75982129665914,0
11.503866065373549,2.8277035565441477,38.279509858688336,0
11.582063894086094,1.7582192580767315,39.42763814100569,0
8.181225090410521,1.6939165414225896,40.738779537000646,0
12.805588621872198,2.245603832705998,36.190876641705756,0
7.196297874415438,1.820985310126507,41.05183556770444,0
11.17371418760054,1.9303013996683829,47.65167282177205,0
14.380911251619956,2.369826575862336,36.10952607083643,1
8.018927349738624,1.0453219562463536,45.859050716369225,0
8.867404540794457,2.6591511624263346,47.49048816743892,0
10.199302730175283,2.0363402621646705,35.91922505485978,0
8.993048691767601,1.79425342771891,32.72472697454724,0
6.898673137867735,1.9553829228892756,41.50980450085882,0
10.137125949612054,1.9812146775102593,37.26296238616563,0
7.87539257254779,1.1343993482775372,49.34301609581501,0
10.947184861270363,2.747469113726618,40.17403770249916,0
8.161151531532393,2.0206628161353093,35.989002959824106,0
13.09986881003508,2.2215010652236877,34.264202444941446,0
8.433493415327526,2.4757748852870214,45.44952479545415,0
9.35587696758865,1.48941877121985,37.144080129579066,0
11.62703443473934,2.2367359495176142,40.21914399730214,0
7.53827136713209,1.8661794545506032,44.77901372556241,0
10.45491986920826,2.423385387608247,37.57870824034585,0
12.614285508564857,0.9363862898242523,39.7703558562992,0
6.785033530877545,1.9504528498793654,39.9171579508874,0
10.36926771706461,1.6985896721080191,43.41662255758046,0
10.519765588496847,2.2161314753170775,42.95372167755163,0
11.56364574355462,2.235022093684101,38.89943134372586,0
7.526098578243836,1.646187052588987,40.31824530748259,0
7.359086773831447,1.6439130679119782,38.141104942382555,0
11.043883131233795,1.9446673157213352,32.611937965402774,0
10.593969346466372,1.5516788863423958,41.28800428699065,0
10.500985700691754,2.4209918477260635,49.46095880416534,0
10.692896418993952,1.815396399776277,35.58140429654468,0
8.639950556843019,0.5465058903391793,36.134851451986485,0
10.464507394322007,1.812588971689097,35.64636114178129,0
10.586144946597363,1.480728089578014,43.62295889361561,0
8.571297163947264,1.1843620922695273,42.2424272709822,0
13.731549022289514,1.3812866808887136,39.20731153791772,0
10.947665841823575,2.054704235916485,35.409904691805174,0
7.617393005594703,2.6643204141241155,40.46188395819962,0
11.31310721726766,2.15659223693249,32.17688936332098,0
8.050636659545358,1.6967483058921302,40.71713283428747,0
11.574169207484903,2.2279520975853515,44.35762193043967,0
12.317191158014808,1.7704548448905042,33.74400431683161,0
8.358635363296578,1.6526998154184276,32.33740861585168,0
11.926752258488644,1.4228186658835078,47.8971894584743,0
10.825561853872996,1.1240855966241403,36.941201802477075,0
11.64412031998898,1.8050381467202774,45.67973922971911,0
13.793585965307894,2.079026744960066,39.23001167401084,0
9.509223767994259,1.951688164992555,39.19022591529336,0
8.492527671285021,1.7920165360263207,42.192063497483225,0
8.220971140748954,1.5271269696516094,35.5800057162678,0
8.368379430069123,2.3041230958424843,40.662485717478226,0
9.845796581171792,1.3414340400267075,38.09255292587954,0
10.682303949633289,2.388013956921738,33.39753278297484,0
10.553381598660039,1.4988914905366375,41.687410373632,0
11.654366498072047,1.6237823813234824,38.68346096561042,0
10.026003783755813,1.2666074046921616,39.21487585777646,0
12.907068154314633,1.7492989265571817,33.94919528292921,0
9.470686333524087,2.4876562292389894,47.95700183881402,0
15.440338333179238,2.2578140442219783,44.38357093193058,1
11.251334695530012,2.4892110560140175,44.82077942085989,0
8.285684887167434,2.261071272966968,38.47277648779159,0
7.858215003877776,1.4481650857348154,31.3540855524829,0
10.96494483048637,1.8346053878362214,49.764586912447555,0
9.553074429348298,1.6099004354412687,39.69451245997066,0
11.428000988184184,2.66528745201952,36.25600101989973,0
10.94647524914709,1.4016056767868443,42.08400787241557,0
9.854342174686254,2.4468488446945553,45.83560394001648,0
8.30641256386319,2.4464769350543847,39.88474721957267,0
6.970305550628271,2.914810100858044,46.39287583969687,0
9.106970095865957,1.7951567036852514,45.414999692584345,0
11.712797588646945,2.356161079790081,34.61809406298971,0
10.428187488260408,3.1408259182694214,36.63104947170262,1
7.508522442576024,1.6911791615331517,44.787685816398835,0
10.346361851702364,1.2324798762338203,26.436937180947808,0
10.770634759457673,1.0599949830461182,39.25272153417506,0
8.232285127597734,2.3563560144306654,32.84584399187664,0
10.307450211891055,1.058424895970708,37.617230992832376,0
10.116417436892,1.8138404735310385,38.50589955485398,0
7.714059404338753,2.2186565935194804,38.20877811046246,0
10.715574720696566,2.092587768414957,37.238693739436954,0
11.121569052736469,2.212722432092086,34.51428175185593,0
12.166102486350553,2.111144927900427,51.459556334093435,0
12.107604104069805,2.6394329066566966,49.337310020806754,0
7.244661264085818,1.5238418096306015,34.18967089871859,0
8.124349920169754,1.6615024307707342,47.91058375651784,0
11.03007053441732,1.6136702773645881,38.00267254763573,0
11.027571901824418,2.415095905931305,40.64593736665855,0
11.030095372612095,2.4501992941975317,39.683630200515424,0
17.70546298130944,2.2256126596592543,36.701256793730174,1
11.141781021386334,2.591746833444964,44.91926171803073,0
12.271131280361198,1.4109795663118097,40.62943265288329,0
11.908003526986406,2.8336120557755686,37.61724288390379,0
11.302782502611596,2.761619310856129,33.47705278099764,0
9.369461510719308,2.3678109986228733,35.5320249314044,0
11.517938440986535,2.89089945438553,31.793099421989517,0
8.454349570924856,1.171688396161113,40.06111774207585,0
9.526362786519982,1.737775931868674,34.01667203857802,0
9.029272904341793,1.632348269659024,38.67219743740729,0
10.163748278772646,2.3607396618786716,46.85050926805185,0
14.629317133347017,1.4749296301989272,45.99649786460793,1
6.265469614816504,2.3787475746687425,39.83861552948691,0
11.372520380749027,2.685268071998357,39.564576369284254,0
6.774568257620697,2.3476014500419997,49.39937274710504,0
9.056136268421133,2.1418755118307504,42.60378060179356,0
12.177901193934732,1.5060633295496255,38.36096770061739,0
10.128560038190926,1.5765745169373178,32.86990941439774,0
7.844510444141388,2.6248094526483334,41.96936609082372,0
8.569392581480063,2.3896745019526664,44.14661886291431,0
11.35919549786935,1.980490240311228,36.84174237743178,0
8.539266736565727,1.7910452271170547,41.45601377569016,0
10.43291717916395,0.9870960634443116,38.18213352542485,0
10.091143679807628,1.4645737906577807,39.07983800400498,0
8.696799304788366,2.9557095435698617,27.56088971218834,0
14.28788817865065,1.3597722144987667,38.89109298141932,1
11.267838044636022,2.0947399106105404,44.84684651204027,0
5.949714826684786,2.5037219865975993,36.84298722216721,0
10.372908629538856,1.3725386659988539,40.26263184107658,0
8.676427070463223,2.092355237390542,36.220246466540395,0
11.704866669592448,2.4689577687553275,41.80220838146386,0
8.4149585231346,2.006249660953625,38.91738401231913,0
9.770527117066202,3.434201527833384,35.30379229658997,1
11.009974557960915,1.1657003705609024,46.66275733832564,0
11.731510388340244,2.5293642649419397,44.64466006766108,0
7.599407185888447,1.9135991313017677,36.97546618035913,0
9.330997528318104,2.3859600774183374,42.488941547088885,0
9.050109377678087,2.220653575849623,42.6870600141019,0
8.693341534852577,1.6334219014450018,43.21150617505588,0
13.530908480562193,2.11449819622967,31.528720520024613,0
10.80996342192191,1.0710492743008564,45.03303270516314,0
7.478232091329909,2.301623750285697,37.15150518537134,0
11.835723894109552,2.1490792329952626,38.210860332793665,0
14.244312394025266,2.3193300843215514,53.189408761300996,1
12.064930521102294,2.529059162543575,41.509366903605056,0
6.961260068091973,2.1838099201048555,38.06838762276412,0
9.031531854267497,2.074044709899138,28.97352813622047,0
12.533822298373245,1.559465831669354,46.94882066973178,0
8.584661068762438,1.6438896181754745,33.273951645956984,0
10.887638856292456,2.5933673100886656,34.982805482502485,0
11.549268106858673,2.7181677028529894,38.34323850456075,0
8.146139056843834,1.880944781843973,47.08205895850146,0
9.8809492878764,2.023001373626637,43.866199933328794,0
3.517465319861855,1.5476928125031169,39.2108124507987,0
7.951224717331421,2.5863784226337225,41.541460318194105,0
9.49486369721368,2.332708411845889,36.99807153564447,0
7.504433636070301,2.9706087182318743,40.698268447826756,0
13.26482260786327,1.5608384614101305,40.36668372389068,0
7.139717244078735,1.8109960504908913,44.84384947840677,0
9.119911026606033,2.115722961262786,44.835890612194746,0
10.261481154572182,2.3232447688628852,42.469886911028226,0
12.882546578132231,1.8921661812261839,38.188262212269485,0
7.128275697641121,1.5635194547731497,43.709111471950635,0
12.32632750430992,2.4407037644617855,39.54015766898477,0
10.020466122039174,2.3605676812727907,34.590428156434335,0
8.036982697904097,1.5418629497181375,37.98356104044531,0
10.92420694852654,2.677721400552748,40.422634918921624,0
10.39811939114694,2.585099354598302,44.551078918323725,0
8.79956624568241,2.0671482486238966,39.08235913921423,0
10.139604169980037,2.039798931188018,33.95400644380197,0
9.22937280627648,2.2770288855579537,40.283708416484096,0
10.227034690502496,1.569148464871871,40.56728020028276,0
11.324261349042093,2.015015739582041,40.929188144513766,0
13.172033632290704,0.9238082276954098,44.59935757977215,0
7.524369002346302,2.4382278227514678,45.094616200449494,0
14.266066749312532,1.2192533887790704,37.02894563809167,1
6.095824400954996,2.7517099142144996,36.91928270975528,0
9.696429809928834,1.834939953016775,34.79900644522263,0
11.176634412969154,1.8941665090344115,43.49407835140238,0
10.561983735470065,1.6861330469577471,47.244100541688574,0
8.754600960358813,1.8559805630389619,38.42459036045538,0
9.58375549928545,2.709265672574018,38.792847176375034,0
9.013998130682335,0.7560956717324603,47.33391278449488,0
8.821270486111576,2.638482693044094,42.52778926607504,0
11.69920419404205,2.169011740550854,42.181178524005276,0
10.714030971930095,1.3964891760713922,34.04541747013137,0
8.614180809478691,1.462343803475381,43.39364034639709,0
11.799199750866501,2.8381965136041014,35.35431829745121,0
10.614599041753218,1.5272465600286345,34.32989907032521,0
11.62572423767792,1.4233247447020203,38.26614211616644,0
11.259257683847224,2.5686572711823645,37.071036382756546,0
8.342009978155856,2.169276438142957,38.8920015280748,0
8.879637919606061,1.5310372117318005,32.79509182737541,0
11.494587210246523,2.1083124877023094,44.79408153233836,0
11.22074053086693,1.4871236581798613,45.63843147258214,0
9.958196812071703,2.5504106992113025,30.26328762929593,0
10.234654766617563,2.5306854824365668,44.892289028332755,0
12.555329791576849,2.2660030994109714,35.947356850891865,0
8.81685722232834,2.180830530623508,44.28487768491393,0
11.094194762340075,2.880594062433687,39.65776753666792,0
9.595614695132213,1.9998431636941127,40.143877820404995,0
9.564637593545559,1.4090629372895993,39.074511752893905,0
12.19755370397438,2.2247369564161534,46.06064602116743,0
11.65083269797606,3.043023524768557,33.80205993737486,1
11.627019272001277,1.492620253407074,43.03920169367504,0
12.610957614308658,1.8192686166530072,45.50665082444775,0
10.042007683265519,2.208223019050726,43.581700402702054,0
11.363905942589927,1.9730475754971304,51.62349457161709,0
9.379466486813088,1.5088482098113427,37.355266186376504,0
10.648332704976884,2.5609289281152354,44.786524112967655,0
9.73971389126463,3.1600203610086295,39.4695468232929,1
10.193991929985437,2.0980657295119536,46.16703038176335,0
11.190314050873827,1.547965855132,39.96155502139315,0
8.363558633533055,1.2255197374732625,38.060621090687654,0
14.184774551370921,2.1289879906105904,46.530361019358146,1
7.987965237000596,2.551938671658129,37.54219030490535,0
7.571622774424536,2.237583873247691,32.93637120549722,0
12.316221747000135,1.998798079540573,37.41576558413086,0
11.583325387925871,1.705364174105347,43.09516473294266,0
11.24823963410431,1.4539181836409552,46.96019375793546,0
11.25669101852856,2.4173756631624412,40.55564687648256,0
9.97550645430617,2.4568858106927927,46.59098533617013,0
8.205491257028337,1.2271351066546334,33.20912539261203,0
10.151609116387453,2.7949194890903417,37.783682675910484,0
8.645676576975777,2.287035610447001,38.55712441422949,0
11.950239466835502,2.6997973225728966,39.4272028626374,0
9.705885236995723,1.3289361257574424,40.42047194125098,0
8.349005606414977,1.3170879222922807,43.45455478696096,0
9.357228316694012,1.9255153451163516,37.77596580914755,0
10.82586290855125,2.251392213447597,40.695143434765626,0
8.87255089439205,2.898180411463482,39.77438554837974,0
8.355559208867136,2.353039456907566,35.37055048054425,0
10.487374422983825,1.8786593615939833,39.43166655459282,0
10.489933142217446,1.4868153961670538,39.28170235051441,0
8.98611364925774,2.615000286359575,39.17459717498477,0
9.057923388763355,1.5176472871246425,40.15879728290725,0
10.464099874715272,2.814234277386161,40.37836770306693,0
7.103831317005351,1.8578076751967454,37.838524104463346,0
7.1850724512468895,2.7952910363089254,46.36357366985632,0
8.563111557495128,2.339465645029639,34.15259685398492,0
9.573105696576306,1.9315022552787708,36.39514945765052,0
10.621815131196009,1.7403018140869366,53.899818121117775,0
12.950712433899104,1.82954606132696,34.81004322505385,0
11.71531924640404,2.214158346187619,33.2312266264512,0
9.680122940073145,2.0385782481088586,43.67238372500609,0
9.961967584194623,1.7030942959656474,29.61440073113063,0
7.994941270724382,1.917184294841184,38.823630450137806,0
9.96297372801522,2.039288514859575,50.72912462538244,0
9.422682722159724,0.935632952792594,32.275320389232995,0
10.64543712067618,2.229084057394349,30.090177571306434,0
8.345538112895355,1.5101393876415967,32.50409399021151,0
11.038693028482344,1.4233337983971275,44.49179784173493,0
13.065477826005155,1.1563278264446448,45.62388359992906,0
9.782479703086285,1.1030537510660547,37.43705601510746,0
10.803423444197882,1.3222762484438553,43.41606202000534,0
11.380287983422225,1.6454895211847549,46.95127663755995,0
9.197559056228327,2.976629568763284,48.93673207214913,0
10.448184963620834,1.737060162052398,38.76832359410076,0
10.02518480156359,2.0888750531340157,28.492641411650066,0
10.195352197097664,2.200240693253164,35.89560538795157,0
8.453980432289066,2.0655325931079243,37.86597902532371,0
10.049020348517885,1.9612782696370032,38.70530601710805,0
10.9959965824909,1.4023531182003777,39.0607029949564,0
12.902287215590084,2.725463774139606,45.59447298965335,0
11.918541652170413,2.9035983218189427,46.372142133437904,0
14.306364915023114,1.1586706529386572,39.14163173037608,1
8.4653048742239,1.4879857045568103,45.492424380259095,0
11.744641273441356,1.860094828811497,41.788306833155445,0
10.366684011476703,1.5177311025449043,40.322529864312855,0
14.379605866435345,2.2529827767279325,44.53272078554982,1
8.383403429289697,1.6358638987966936,40.36126024118958,0
8.320556315638449,3.0825280339033014,50.28905588548881,1
8.801214709111957,2.595274297171798,32.807944166027205,0
5.752208551380386,2.1062870153161075,37.42414550453991,0
8.948489956638477,2.513493131659866,39.367405515230246,0
8.481734676892604,2.5529502121786543,42.19726345228995,0
10.300787572952416,1.7180262559708783,46.339802435515445,0
10.683511951554319,1.5918913777290176,39.87800716381922,0
13.752341678431772,2.0390715314848236,32.888851752468966,0
11.9008476763721,2.430818062248972,44.21256948227502,0
8.846192688675194,2.069530199326709,43.774793830709825,0
8.203170657303284,1.2115017589045014,30.29070670310297,0
10.983838343013012,1.5985877780245787,39.980979331646004,0
7.359533585958715,1.963013568202811,32.04929084659851,0
13.662917531708707,1.962167197837085,36.67674451248969,0
12.358880241442574,2.986271088394904,35.485955365186,0
9.061648695790591,1.307006028800501,44.04632349120993,0
6.573730941818245,2.2527946209179373,40.58415087086092,0
12.707744748330825,2.744556554164145,33.57204499621986,0
9.770920309494764,3.135724872711398,44.40032981478671,1
12.475632623946924,1.7978012884080194,32.830970880357924,0
6.811144682411266,2.2457147263601,41.65056895235472,0
8.801249954092455,2.2848801785993236,35.929946653542224,0
10.010487399436366,2.0977408657766454,38.1716145873474,0
10.093961187529484,1.950577399380347,42.52135374019192,0
9.099869057041513,2.2179876947500228,42.60724699529764,0
11.245699864694998,0.7338769573901573,46.6848453677798,0
7.864759141234812,2.341034745031316,39.588731501642734,0
9.715241029957413,2.0630889518309834,41.532254314816704,0
10.240591263423799,1.8887625516108673,37.81131338797837,0
11.028877668117499,3.023431097859779,40.909949413113985,1
11.42322975617778,1.662532990604724,42.19743024004256,0
7.750715816324261,1.7984620054674847,39.50845076272812,0
6.931771658528755,2.995776651102367,30.981247579537516,0
12.555353643797018,1.5839693475750716,41.65735448165448,0
10.664628023959184,1.7249423585317305,41.822807386777285,0
8.503026926886893,1.926487288284575,36.59913261826024,0
13.102303951045046,2.4203672410647745,33.578064819637426,0
10.231349268585717,2.1039012536766566,47.37939575251983,0
12.358594368127653,1.3536873264238687,42.45722755447201,0
10.135036962820218,1.7339157184364051,38.85459484539145,0
14.121495849763974,1.6963227833938943,34.31483558426256,1
13.510681684886409,1.9613894773884772,35.89092585789327,0
9.502071703041853,2.2129218293149147,46.51295198393116,0
11.94314190190871,2.209102877943986,40.68830970434023,0
11.290751899170296,1.111994122975799,37.247064664996465,0
12.737263115064698,2.531970493780428,42.54844615612328,0
8.070153078839791,2.1262844229983116,35.92800906276838,0
11.372102919996879,2.692266023796953,47.504215151401894,0
12.116848973699176,2.222099163645336,46.76400267448363,0
6.482521027153771,2.550661478867881,37.667129643986115,0
7.63348297466845,2.2332726557250635,36.8566487648457,0
5.921535644479799,2.673112878101374,26.9093340065386,0
9.461186331110884,2.2611253180088893,32.59209614224316,0
11.435084511591924,1.951042376778548,33.30265112521122,0
13.004714104192056,3.1362173602234407,40.67595170493693,1
10.148189560839551,2.444518561139946,38.3688314777932,0
13.257231091142584,2.2868722105022066,33.273322562923795,0
7.239797083570217,1.361847791730832,38.59417978767721,0
6.593235121289691,1.3558461912682311,42.52668573823674,0
9.888904602206763,2.1463577410709265,42.639196749577934,0
10.768130897878615,2.0727605988841202,30.501648595705596,0
9.934610503811815,1.692938717495842,39.358682597580845,0
5.865115799920247,2.07049134980603,33.08329611514195,0
9.821759920974424,2.7943134640217977,44.50864348570137,0
7.391060998990294,2.3477012372751496,43.92073208176749,0
11.339345097660077,1.429495745123631,35.50986386837771,0
10.733196492193697,1.9442455864285282,36.169773987998,0
8.120240427345289,1.5975167595737196,37.693664747508464,0
8.972266165326612,1.8061500417957195,28.736033026343303,0
7.881572956222097,1.7931921671851787,41.679840867202884,0
9.874641805453656,1.7611772086979973,38.63577726829935,0
11.910284641002477,1.3724323140133026,44.850875412839294,0
8.028547907328912,1.936172659240905,34.50795391018724,0
11.008093031035688,1.719696181576345,36.90438525875034,0
8.939484763255118,0.535275654998866,32.46737370980442,0
8.414254335475311,3.0264860122508317,34.978547182528736,1
9.785939280090885,2.544384827108336,34.0900900196589,0
7.929515355161252,1.811849637537502,44.97986839423223,0
8.892701389305635,2.009409524870299,36.50869075624304,0
7.6042442148223035,1.4141728263412192,40.62087842372307,0
13.929450265832779,2.847861438905433,38.096182980690976,0
10.070527103943457,2.948644347386556,33.652673669935936,0
8.600548984014829,2.0783468641232625,39.15849788414179,0
10.427959821468445,2.511765322092672,42.99551665931797,0
9.77534390061834,2.0876433894669617,33.96120303728324,0
9.558060800933553,1.3316372805620347,44.045563953656895,0
11.22833340008685,1.7940883155181713,35.75139539261152,0
11.51501542009461,2.0659639833859784,37.5850803696358,0
8.938997704778945,1.772726140628278,42.653415615050235,0
8.84836351871064,1.890673361282482,36.68281921390256,0
9.449896605696711,1.9543002212454428,40.187874296679325,0
5.39615767052883,1.9595607510672695,38.42654585605954,0
6.9696178756028955,2.0261292452487414,40.64684003351909,0
12.733748534889049,1.4696974668016995,28.096304472382513,0
13.289935427002568,1.6414919254360318,30.851590923959584,0
9.501927920887244,1.3577078671500153,43.07983503023419,0
11.153113926111534,2.4889077748431,45.18590702824525,0
10.622500309087073,0.9471765290798377,35.447566482342395,0
16.157761616910477,2.5767951716584627,38.77985823914433,1
12.239149822869154,2.6931746986314216,41.47359626451151,0
9.744164817038467,1.8489097065086892,43.46608800829352,0
8.088919118799149,0.6984314560863507,29.861613641645757,0
6.787107359484855,1.8193447190163547,35.56979876510812,0
10.406927271734446,1.9679079193555904,38.337103100750625,0
8.487298509431394,1.4947008900355434,43.51570098618025,0
7.155492580804651,1.7423908030958786,52.492152418607475,0
8.706854231514948,2.7650975994316758,38.85997136595141,0
7.8369039927712105,2.3324635811508703,32.96511268948006,0
13.37428327014513,1.53771794281095,42.01134038600649,0
11.763279513898901,1.201200415202284,46.60497894770355,0
9.984054717366766,1.8364913411951145,40.54007060489751,0
12.959888277780053,1.8932716103247809,35.466757274228534,0
10.154736615295237,2.2480995936816583,44.7899697074001,0
8.277431597343472,1.7323416437161705,43.317728092492175,0
13.046248154539315,2.255749787680931,34.86959577902188,0
11.077820087369318,2.967577020030115,41.90712808767171,0
7.925507691347088,2.4077505112221314,44.986327838294365,0
9.619322643832783,1.9759557463346138,45.90945021279447,0
8.248763493230486,1.9084247644733527,39.66775512345272,0
7.234400538071328,1.8216634329100643,38.209602769103405,0
11.852355095063283,2.590320456226072,46.136369110406314,0
13.818833280940261,1.6863432770243485,33.949197485095574,0
7.202864852361717,2.022611354499991,42.19289645460503,0
11.125938473381142,2.0255989509405428,33.149866863177856,0
8.698714861756347,1.749107903594234,45.326881361298014,0
9.025749232470607,1.3137672260579496,38.709772421944194,0
8.815212151522262,2.161487251808834,46.342916178237346,0
8.272018460640368,1.9694980140723082,42.457063781777634,0
10.097043255889654,2.2501202347182847,33.883898849690354,0
8.338099767177924,1.7331998467804166,47.12313866038622,0
10.540913651559677,2.610410649406524,47.756226332138645,0
9.899523781101726,1.5616131093940777,44.411432462996075,0
9.52210390626718,2.8560201420089464,36.1920606748189,0
8.184872675916804,1.1261817450858693,38.46993022821296,0
8.846457338863335,2.2173850322784454,40.727136087028796,0
11.510782451651512,2.2377153412633115,36.481448003342834,0
11.001834375248762,1.6022214660295588,48.461732862316026,0
8.044889510402898,2.212196968930506,40.72163235863018,0
10.19866461085845,2.6397593348800794,26.483259764463213,0
11.502774246743577,0.8915905803229678,41.6967790637811,0
6.6611894377572565,2.2513724037454073,38.25921301591343,0
11.08672038475987,0.7533645898349612,39.625367219407764,0
8.674752482108307,1.5171675982383959,38.156903171071505,0
